Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 11:31:48 2021,1609961508.7712803,1205.434,0.07028770446777344
Wed Jan  6 11:31:49 2021,1609961509.8454773,1205.553,0.07029461860656738
Wed Jan  6 11:31:50 2021,1609961510.9198694,1205.504,0.07029175758361816
Wed Jan  6 11:31:51 2021,1609961511.994183,1205.352,0.0702829360961914
Wed Jan  6 11:31:53 2021,1609961513.068494,1205.516,0.07029247283935547
Wed Jan  6 11:31:54 2021,1609961514.1427925,1205.491,0.07029104232788086
Wed Jan  6 11:31:55 2021,1609961515.2168565,1205.606,0.0702977180480957
Wed Jan  6 11:31:56 2021,1609961516.2911854,1205.471,0.07028985023498535
Wed Jan  6 11:31:57 2021,1609961517.3654773,1205.279,0.07027864456176758
Wed Jan  6 11:31:58 2021,1609961518.4396086,1205.266,0.07027792930603027
Wed Jan  6 11:31:59 2021,1609961519.513661,1205.316,0.07028079032897949
Wed Jan  6 11:32:00 2021,1609961520.522979,90.503,0.005277156829833984
Wed Jan  6 11:32:01 2021,1609961521.5973215,1205.25,0.07027697563171387
Wed Jan  6 11:32:02 2021,1609961522.6512635,855.299,0.04987168312072754
Wed Jan  6 11:32:03 2021,1609961523.7255404,1205.479,0.07029032707214355
Wed Jan  6 11:32:04 2021,1609961524.7347674,90.049,0.005250692367553711
